fixation_counter	text_id	simulation_id	foveal_word	foveal_word_index	foveal_word_frequency	foveal_word_predictability	foveal_word_length	foveal_word_threshold	stimulus	trial_words	eye_position	attentional_width	saccade_type	saccade_error	saccade_distance	saccade_cause	recognition_cycle	cycle_of_recognition	fixation_duration	recognized_word_at_foveal_position	recognized_words
84	12	0	condenados	68	2.4668676204	0	10	0.5	infinitamente condenados a un silencio	['lagartija', 'tiene', 'también', 'manos', 'así', 'y', 'en', 'nada', 'se', 'nos', 'parece', 'yo', 'creo', 'que', 'era', 'la', 'cabeza', 'de', 'los', 'axolotl', 'esa', 'forma', 'triangular', 'rosada', 'con', 'los', 'ojitos', 'de', 'oro', 'eso', 'miraba', 'y', 'sabía', 'eso', 'reclamaba', 'no', 'eran', 'animales', 'parecía', 'fácil', 'casi', 'obvio', 'caer', 'en', 'la', 'mitología', 'empecé', 'viendo', 'en', 'los', 'axolotl', 'una', 'metamorfosis', 'que', 'no', 'conseguía', 'anular', 'una', 'misteriosa', 'humanidad', 'los', 'imaginé', 'conscientes', 'esclavos', 'de', 'su', 'cuerpo', 'infinitamente', 'condenados', 'a', 'un', 'silencio', 'abisal', 'a', 'una', 'reflexión', 'desesperada', 'su', 'mirada', 'ciega', 'el', 'diminuto']	22	5.0	refixation	0.8802904266886	1.8802904266886	1		"[ 7  2  3  3  2  1  1  0  3  1  0  0  2  3  1  6  2  7  0  4  1  1  8  5
  3  0  0  8  1  0  3  1  2  0  9  0  0  6  4  7  6  8  0  2  0  2  1  1
  9  0  4  1  4  3  0  4  1  0  7  4  0  0 -1  1  8  0  4 -1 -1  4  1  3
  2  2  0  4  1  0  4  2  0  4]"	300		"['lagartija' 'tiene' 'también' 'manos' 'así' 'y' 'en' 'nada' 'se' 'nos'
 'parece' 'yo' 'creo' 'que' 'era' 'la' 'cabeza' 'de' 'los' 'axolotl' 'esa'
 'forma' 'triangular' 'rosada' 'con' 'los' 'ojitos' 'de' 'oro' 'eso'
 'miraba' 'y' 'sabía' 'eso' 'reclamaba' 'no' 'eran' 'animales' 'parecía'
 'fácil' 'casi' 'obvio' 'caer' 'en' 'la' 'mitología' 'empecé' 'viendo'
 'en' 'los' 'axolotl' 'una' 'metamorfosis' 'que' 'no' 'conseguía' 'anular'
 'una' 'misteriosa' 'humanidad' 'los' 'imaginé' None 'esclavos' 'de' 'su'
 'cuerpo' None None 'a' 'un' 'silencio' 'abisal' 'a' 'una' 'reflexión'
 'desesperada' 'su' 'mirada' 'ciega' 'el' 'diminuto']"
85	12	0	a	69	5.984858421	0	1	0.5	condenados a un silencio abisal	['lagartija', 'tiene', 'también', 'manos', 'así', 'y', 'en', 'nada', 'se', 'nos', 'parece', 'yo', 'creo', 'que', 'era', 'la', 'cabeza', 'de', 'los', 'axolotl', 'esa', 'forma', 'triangular', 'rosada', 'con', 'los', 'ojitos', 'de', 'oro', 'eso', 'miraba', 'y', 'sabía', 'eso', 'reclamaba', 'no', 'eran', 'animales', 'parecía', 'fácil', 'casi', 'obvio', 'caer', 'en', 'la', 'mitología', 'empecé', 'viendo', 'en', 'los', 'axolotl', 'una', 'metamorfosis', 'que', 'no', 'conseguía', 'anular', 'una', 'misteriosa', 'humanidad', 'los', 'imaginé', 'conscientes', 'esclavos', 'de', 'su', 'cuerpo', 'infinitamente', 'condenados', 'a', 'un', 'silencio', 'abisal', 'a', 'una', 'reflexión', 'desesperada', 'su', 'mirada', 'ciega', 'el', 'diminuto']	11	5.0	forward	1.2212490819597799	2.2212490819597797	0		"[ 7  2  3  3  2  1  1  0  3  1  0  0  2  3  1  6  2  7  0  4  1  1  8  5
  3  0  0  8  1  0  3  1  2  0  9  0  0  6  4  7  6  8  0  2  0  2  1  1
  9  0  4  1  4  3  0  4  1  0  7  4  0  0 -1  1  8  0  4 -1 -1  4  1  3
  2  2  0  4  1  0  4  2  0  4]"	400		"['lagartija' 'tiene' 'también' 'manos' 'así' 'y' 'en' 'nada' 'se' 'nos'
 'parece' 'yo' 'creo' 'que' 'era' 'la' 'cabeza' 'de' 'los' 'axolotl' 'esa'
 'forma' 'triangular' 'rosada' 'con' 'los' 'ojitos' 'de' 'oro' 'eso'
 'miraba' 'y' 'sabía' 'eso' 'reclamaba' 'no' 'eran' 'animales' 'parecía'
 'fácil' 'casi' 'obvio' 'caer' 'en' 'la' 'mitología' 'empecé' 'viendo'
 'en' 'los' 'axolotl' 'una' 'metamorfosis' 'que' 'no' 'conseguía' 'anular'
 'una' 'misteriosa' 'humanidad' 'los' 'imaginé' None 'esclavos' 'de' 'su'
 'cuerpo' None None 'a' 'un' 'silencio' 'abisal' 'a' 'una' 'reflexión'
 'desesperada' 'su' 'mirada' 'ciega' 'el' 'diminuto']"
86	12	0	condenados	68	2.4668676204	0	10	0.5	infinitamente condenados a un silencio	['lagartija', 'tiene', 'también', 'manos', 'así', 'y', 'en', 'nada', 'se', 'nos', 'parece', 'yo', 'creo', 'que', 'era', 'la', 'cabeza', 'de', 'los', 'axolotl', 'esa', 'forma', 'triangular', 'rosada', 'con', 'los', 'ojitos', 'de', 'oro', 'eso', 'miraba', 'y', 'sabía', 'eso', 'reclamaba', 'no', 'eran', 'animales', 'parecía', 'fácil', 'casi', 'obvio', 'caer', 'en', 'la', 'mitología', 'empecé', 'viendo', 'en', 'los', 'axolotl', 'una', 'metamorfosis', 'que', 'no', 'conseguía', 'anular', 'una', 'misteriosa', 'humanidad', 'los', 'imaginé', 'conscientes', 'esclavos', 'de', 'su', 'cuerpo', 'infinitamente', 'condenados', 'a', 'un', 'silencio', 'abisal', 'a', 'una', 'reflexión', 'desesperada', 'su', 'mirada', 'ciega', 'el', 'diminuto']	17	5.0	regression	-0.44982553434088857	-7.449825534340889	0		"[ 7  2  3  3  2  1  1  0  3  1  0  0  2  3  1  6  2  7  0  4  1  1  8  5
  3  0  0  8  1  0  3  1  2  0  9  0  0  6  4  7  6  8  0  2  0  2  1  1
  9  0  4  1  4  3  0  4  1  0  7  4  0  0 -1  1  8  0  4 -1 -1  4  1  3
  2  2  0  4  1  0  4  2  0  4]"	400		"['lagartija' 'tiene' 'también' 'manos' 'así' 'y' 'en' 'nada' 'se' 'nos'
 'parece' 'yo' 'creo' 'que' 'era' 'la' 'cabeza' 'de' 'los' 'axolotl' 'esa'
 'forma' 'triangular' 'rosada' 'con' 'los' 'ojitos' 'de' 'oro' 'eso'
 'miraba' 'y' 'sabía' 'eso' 'reclamaba' 'no' 'eran' 'animales' 'parecía'
 'fácil' 'casi' 'obvio' 'caer' 'en' 'la' 'mitología' 'empecé' 'viendo'
 'en' 'los' 'axolotl' 'una' 'metamorfosis' 'que' 'no' 'conseguía' 'anular'
 'una' 'misteriosa' 'humanidad' 'los' 'imaginé' None 'esclavos' 'de' 'su'
 'cuerpo' None None 'a' 'un' 'silencio' 'abisal' 'a' 'una' 'reflexión'
 'desesperada' 'su' 'mirada' 'ciega' 'el' 'diminuto']"
87	12	0	condenados	68	2.4668676204	0	10	0.5	infinitamente condenados a un silencio	['lagartija', 'tiene', 'también', 'manos', 'así', 'y', 'en', 'nada', 'se', 'nos', 'parece', 'yo', 'creo', 'que', 'era', 'la', 'cabeza', 'de', 'los', 'axolotl', 'esa', 'forma', 'triangular', 'rosada', 'con', 'los', 'ojitos', 'de', 'oro', 'eso', 'miraba', 'y', 'sabía', 'eso', 'reclamaba', 'no', 'eran', 'animales', 'parecía', 'fácil', 'casi', 'obvio', 'caer', 'en', 'la', 'mitología', 'empecé', 'viendo', 'en', 'los', 'axolotl', 'una', 'metamorfosis', 'que', 'no', 'conseguía', 'anular', 'una', 'misteriosa', 'humanidad', 'los', 'imaginé', 'conscientes', 'esclavos', 'de', 'su', 'cuerpo', 'infinitamente', 'condenados', 'a', 'un', 'silencio', 'abisal', 'a', 'una', 'reflexión', 'desesperada', 'su', 'mirada', 'ciega', 'el', 'diminuto']	20	4.0	refixation	0.7930202761616769	2.793020276161677	1		"[ 7  2  3  3  2  1  1  0  3  1  0  0  2  3  1  6  2  7  0  4  1  1  8  5
  3  0  0  8  1  0  3  1  2  0  9  0  0  6  4  7  6  8  0  2  0  2  1  1
  9  0  4  1  4  3  0  4  1  0  7  4  0  0 -1  1  8  0  4 -1 -1  4  1  3
  2  2  0  4  1  0  4  2  0  4]"	375		"['lagartija' 'tiene' 'también' 'manos' 'así' 'y' 'en' 'nada' 'se' 'nos'
 'parece' 'yo' 'creo' 'que' 'era' 'la' 'cabeza' 'de' 'los' 'axolotl' 'esa'
 'forma' 'triangular' 'rosada' 'con' 'los' 'ojitos' 'de' 'oro' 'eso'
 'miraba' 'y' 'sabía' 'eso' 'reclamaba' 'no' 'eran' 'animales' 'parecía'
 'fácil' 'casi' 'obvio' 'caer' 'en' 'la' 'mitología' 'empecé' 'viendo'
 'en' 'los' 'axolotl' 'una' 'metamorfosis' 'que' 'no' 'conseguía' 'anular'
 'una' 'misteriosa' 'humanidad' 'los' 'imaginé' None 'esclavos' 'de' 'su'
 'cuerpo' None None 'a' 'un' 'silencio' 'abisal' 'a' 'una' 'reflexión'
 'desesperada' 'su' 'mirada' 'ciega' 'el' 'diminuto']"
88	12	0	condenados	68	2.4668676204	0	10	0.5	infinitamente condenados a un silencio	['lagartija', 'tiene', 'también', 'manos', 'así', 'y', 'en', 'nada', 'se', 'nos', 'parece', 'yo', 'creo', 'que', 'era', 'la', 'cabeza', 'de', 'los', 'axolotl', 'esa', 'forma', 'triangular', 'rosada', 'con', 'los', 'ojitos', 'de', 'oro', 'eso', 'miraba', 'y', 'sabía', 'eso', 'reclamaba', 'no', 'eran', 'animales', 'parecía', 'fácil', 'casi', 'obvio', 'caer', 'en', 'la', 'mitología', 'empecé', 'viendo', 'en', 'los', 'axolotl', 'una', 'metamorfosis', 'que', 'no', 'conseguía', 'anular', 'una', 'misteriosa', 'humanidad', 'los', 'imaginé', 'conscientes', 'esclavos', 'de', 'su', 'cuerpo', 'infinitamente', 'condenados', 'a', 'un', 'silencio', 'abisal', 'a', 'una', 'reflexión', 'desesperada', 'su', 'mirada', 'ciega', 'el', 'diminuto']	23	4.5	refixation	0.5981481335723178	2.5981481335723178	1		"[ 7  2  3  3  2  1  1  0  3  1  0  0  2  3  1  6  2  7  0  4  1  1  8  5
  3  0  0  8  1  0  3  1  2  0  9  0  0  6  4  7  6  8  0  2  0  2  1  1
  9  0  4  1  4  3  0  4  1  0  7  4  0  0 -1  1  8  0  4 -1 -1  4  1  3
  2  2  0  4  1  0  4  2  0  4]"	400		"['lagartija' 'tiene' 'también' 'manos' 'así' 'y' 'en' 'nada' 'se' 'nos'
 'parece' 'yo' 'creo' 'que' 'era' 'la' 'cabeza' 'de' 'los' 'axolotl' 'esa'
 'forma' 'triangular' 'rosada' 'con' 'los' 'ojitos' 'de' 'oro' 'eso'
 'miraba' 'y' 'sabía' 'eso' 'reclamaba' 'no' 'eran' 'animales' 'parecía'
 'fácil' 'casi' 'obvio' 'caer' 'en' 'la' 'mitología' 'empecé' 'viendo'
 'en' 'los' 'axolotl' 'una' 'metamorfosis' 'que' 'no' 'conseguía' 'anular'
 'una' 'misteriosa' 'humanidad' 'los' 'imaginé' None 'esclavos' 'de' 'su'
 'cuerpo' None None 'a' 'un' 'silencio' 'abisal' 'a' 'una' 'reflexión'
 'desesperada' 'su' 'mirada' 'ciega' 'el' 'diminuto']"
89	12	0	un	70	5.7357377879	0	2	0.5	a un silencio abisal a	['lagartija', 'tiene', 'también', 'manos', 'así', 'y', 'en', 'nada', 'se', 'nos', 'parece', 'yo', 'creo', 'que', 'era', 'la', 'cabeza', 'de', 'los', 'axolotl', 'esa', 'forma', 'triangular', 'rosada', 'con', 'los', 'ojitos', 'de', 'oro', 'eso', 'miraba', 'y', 'sabía', 'eso', 'reclamaba', 'no', 'eran', 'animales', 'parecía', 'fácil', 'casi', 'obvio', 'caer', 'en', 'la', 'mitología', 'empecé', 'viendo', 'en', 'los', 'axolotl', 'una', 'metamorfosis', 'que', 'no', 'conseguía', 'anular', 'una', 'misteriosa', 'humanidad', 'los', 'imaginé', 'conscientes', 'esclavos', 'de', 'su', 'cuerpo', 'infinitamente', 'condenados', 'a', 'un', 'silencio', 'abisal', 'a', 'una', 'reflexión', 'desesperada', 'su', 'mirada', 'ciega', 'el', 'diminuto']	2	5.0	wordskip	0.9310242357193065	2.9310242357193066	1		"[ 7  2  3  3  2  1  1  0  3  1  0  0  2  3  1  6  2  7  0  4  1  1  8  5
  3  0  0  8  1  0  3  1  2  0  9  0  0  6  4  7  6  8  0  2  0  2  1  1
  9  0  4  1  4  3  0  4  1  0  7  4  0  0 -1  1  8  0  4 -1 -1  4  1  3
  2  2  0  4  1  0  4  2  0  4]"	300	un	"['lagartija' 'tiene' 'también' 'manos' 'así' 'y' 'en' 'nada' 'se' 'nos'
 'parece' 'yo' 'creo' 'que' 'era' 'la' 'cabeza' 'de' 'los' 'axolotl' 'esa'
 'forma' 'triangular' 'rosada' 'con' 'los' 'ojitos' 'de' 'oro' 'eso'
 'miraba' 'y' 'sabía' 'eso' 'reclamaba' 'no' 'eran' 'animales' 'parecía'
 'fácil' 'casi' 'obvio' 'caer' 'en' 'la' 'mitología' 'empecé' 'viendo'
 'en' 'los' 'axolotl' 'una' 'metamorfosis' 'que' 'no' 'conseguía' 'anular'
 'una' 'misteriosa' 'humanidad' 'los' 'imaginé' None 'esclavos' 'de' 'su'
 'cuerpo' None None 'a' 'un' 'silencio' 'abisal' 'a' 'una' 'reflexión'
 'desesperada' 'su' 'mirada' 'ciega' 'el' 'diminuto']"
90	12	0	un	70	5.7357377879	0	2	0.5	a un silencio abisal a	['lagartija', 'tiene', 'también', 'manos', 'así', 'y', 'en', 'nada', 'se', 'nos', 'parece', 'yo', 'creo', 'que', 'era', 'la', 'cabeza', 'de', 'los', 'axolotl', 'esa', 'forma', 'triangular', 'rosada', 'con', 'los', 'ojitos', 'de', 'oro', 'eso', 'miraba', 'y', 'sabía', 'eso', 'reclamaba', 'no', 'eran', 'animales', 'parecía', 'fácil', 'casi', 'obvio', 'caer', 'en', 'la', 'mitología', 'empecé', 'viendo', 'en', 'los', 'axolotl', 'una', 'metamorfosis', 'que', 'no', 'conseguía', 'anular', 'una', 'misteriosa', 'humanidad', 'los', 'imaginé', 'conscientes', 'esclavos', 'de', 'su', 'cuerpo', 'infinitamente', 'condenados', 'a', 'un', 'silencio', 'abisal', 'a', 'una', 'reflexión', 'desesperada', 'su', 'mirada', 'ciega', 'el', 'diminuto']	2	5.0	refixation	1.157244644322709	-0.8427553556772911	2		"[ 7  2  3  3  2  1  1  0  3  1  0  0  2  3  1  6  2  7  0  4  1  1  8  5
  3  0  0  8  1  0  3  1  2  0  9  0  0  6  4  7  6  8  0  2  0  2  1  1
  9  0  4  1  4  3  0  4  1  0  7  4  0  0 -1  1  8  0  4 -1 -1  4  1  3
  2  2  0  4  1  0  4  2  0  4]"	200	un	"['lagartija' 'tiene' 'también' 'manos' 'así' 'y' 'en' 'nada' 'se' 'nos'
 'parece' 'yo' 'creo' 'que' 'era' 'la' 'cabeza' 'de' 'los' 'axolotl' 'esa'
 'forma' 'triangular' 'rosada' 'con' 'los' 'ojitos' 'de' 'oro' 'eso'
 'miraba' 'y' 'sabía' 'eso' 'reclamaba' 'no' 'eran' 'animales' 'parecía'
 'fácil' 'casi' 'obvio' 'caer' 'en' 'la' 'mitología' 'empecé' 'viendo'
 'en' 'los' 'axolotl' 'una' 'metamorfosis' 'que' 'no' 'conseguía' 'anular'
 'una' 'misteriosa' 'humanidad' 'los' 'imaginé' None 'esclavos' 'de' 'su'
 'cuerpo' None None 'a' 'un' 'silencio' 'abisal' 'a' 'una' 'reflexión'
 'desesperada' 'su' 'mirada' 'ciega' 'el' 'diminuto']"
91	12	0	a	69	5.984858421	0	1	0.5	condenados a un silencio abisal	['lagartija', 'tiene', 'también', 'manos', 'así', 'y', 'en', 'nada', 'se', 'nos', 'parece', 'yo', 'creo', 'que', 'era', 'la', 'cabeza', 'de', 'los', 'axolotl', 'esa', 'forma', 'triangular', 'rosada', 'con', 'los', 'ojitos', 'de', 'oro', 'eso', 'miraba', 'y', 'sabía', 'eso', 'reclamaba', 'no', 'eran', 'animales', 'parecía', 'fácil', 'casi', 'obvio', 'caer', 'en', 'la', 'mitología', 'empecé', 'viendo', 'en', 'los', 'axolotl', 'una', 'metamorfosis', 'que', 'no', 'conseguía', 'anular', 'una', 'misteriosa', 'humanidad', 'los', 'imaginé', 'conscientes', 'esclavos', 'de', 'su', 'cuerpo', 'infinitamente', 'condenados', 'a', 'un', 'silencio', 'abisal', 'a', 'una', 'reflexión', 'desesperada', 'su', 'mirada', 'ciega', 'el', 'diminuto']	11	5.0	regression	0.9865938943851743	-1.0134061056148256	0	4.0	"[ 7  2  3  3  2  1  1  0  3  1  0  0  2  3  1  6  2  7  0  4  1  1  8  5
  3  0  0  8  1  0  3  1  2  0  9  0  0  6  4  7  6  8  0  2  0  2  1  1
  9  0  4  1  4  3  0  4  1  0  7  4  0  0 -1  1  8  0  4 -1 -1  4  1  3
  2  2  0  4  1  0  4  2  0  4]"	275	a	"['lagartija' 'tiene' 'también' 'manos' 'así' 'y' 'en' 'nada' 'se' 'nos'
 'parece' 'yo' 'creo' 'que' 'era' 'la' 'cabeza' 'de' 'los' 'axolotl' 'esa'
 'forma' 'triangular' 'rosada' 'con' 'los' 'ojitos' 'de' 'oro' 'eso'
 'miraba' 'y' 'sabía' 'eso' 'reclamaba' 'no' 'eran' 'animales' 'parecía'
 'fácil' 'casi' 'obvio' 'caer' 'en' 'la' 'mitología' 'empecé' 'viendo'
 'en' 'los' 'axolotl' 'una' 'metamorfosis' 'que' 'no' 'conseguía' 'anular'
 'una' 'misteriosa' 'humanidad' 'los' 'imaginé' None 'esclavos' 'de' 'su'
 'cuerpo' None None 'a' 'un' 'silencio' 'abisal' 'a' 'una' 'reflexión'
 'desesperada' 'su' 'mirada' 'ciega' 'el' 'diminuto']"
92	12	0	silencio	71	3.5336449788	0	8	0.5	un silencio abisal a una	['lagartija', 'tiene', 'también', 'manos', 'así', 'y', 'en', 'nada', 'se', 'nos', 'parece', 'yo', 'creo', 'que', 'era', 'la', 'cabeza', 'de', 'los', 'axolotl', 'esa', 'forma', 'triangular', 'rosada', 'con', 'los', 'ojitos', 'de', 'oro', 'eso', 'miraba', 'y', 'sabía', 'eso', 'reclamaba', 'no', 'eran', 'animales', 'parecía', 'fácil', 'casi', 'obvio', 'caer', 'en', 'la', 'mitología', 'empecé', 'viendo', 'en', 'los', 'axolotl', 'una', 'metamorfosis', 'que', 'no', 'conseguía', 'anular', 'una', 'misteriosa', 'humanidad', 'los', 'imaginé', 'conscientes', 'esclavos', 'de', 'su', 'cuerpo', 'infinitamente', 'condenados', 'a', 'un', 'silencio', 'abisal', 'a', 'una', 'reflexión', 'desesperada', 'su', 'mirada', 'ciega', 'el', 'diminuto']	7	4.0	wordskip	0.5718986357112856	8.571898635711285	1	3.0	"[ 7  2  3  3  2  1  1  0  3  1  0  0  2  3  1  6  2  7  0  4  1  1  8  5
  3  0  0  8  1  0  3  1  2  0  9  0  0  6  4  7  6  8  0  2  0  2  1  1
  9  0  4  1  4  3  0  4  1  0  7  4  0  0 -1  1  8  0  4 -1 -1  4  1  3
  2  2  0  4  1  0  4  2  0  4]"	200	silencio	"['lagartija' 'tiene' 'también' 'manos' 'así' 'y' 'en' 'nada' 'se' 'nos'
 'parece' 'yo' 'creo' 'que' 'era' 'la' 'cabeza' 'de' 'los' 'axolotl' 'esa'
 'forma' 'triangular' 'rosada' 'con' 'los' 'ojitos' 'de' 'oro' 'eso'
 'miraba' 'y' 'sabía' 'eso' 'reclamaba' 'no' 'eran' 'animales' 'parecía'
 'fácil' 'casi' 'obvio' 'caer' 'en' 'la' 'mitología' 'empecé' 'viendo'
 'en' 'los' 'axolotl' 'una' 'metamorfosis' 'que' 'no' 'conseguía' 'anular'
 'una' 'misteriosa' 'humanidad' 'los' 'imaginé' None 'esclavos' 'de' 'su'
 'cuerpo' None None 'a' 'un' 'silencio' 'abisal' 'a' 'una' 'reflexión'
 'desesperada' 'su' 'mirada' 'ciega' 'el' 'diminuto']"
93	12	0	abisal	72	0.0	0	6	0.5	silencio abisal a una reflexión	['lagartija', 'tiene', 'también', 'manos', 'así', 'y', 'en', 'nada', 'se', 'nos', 'parece', 'yo', 'creo', 'que', 'era', 'la', 'cabeza', 'de', 'los', 'axolotl', 'esa', 'forma', 'triangular', 'rosada', 'con', 'los', 'ojitos', 'de', 'oro', 'eso', 'miraba', 'y', 'sabía', 'eso', 'reclamaba', 'no', 'eran', 'animales', 'parecía', 'fácil', 'casi', 'obvio', 'caer', 'en', 'la', 'mitología', 'empecé', 'viendo', 'en', 'los', 'axolotl', 'una', 'metamorfosis', 'que', 'no', 'conseguía', 'anular', 'una', 'misteriosa', 'humanidad', 'los', 'imaginé', 'conscientes', 'esclavos', 'de', 'su', 'cuerpo', 'infinitamente', 'condenados', 'a', 'un', 'silencio', 'abisal', 'a', 'una', 'reflexión', 'desesperada', 'su', 'mirada', 'ciega', 'el', 'diminuto']	12	4.5	forward	0.44712295964057214	7.447122959640572	0	2.0	"[ 7  2  3  3  2  1  1  0  3  1  0  0  2  3  1  6  2  7  0  4  1  1  8  5
  3  0  0  8  1  0  3  1  2  0  9  0  0  6  4  7  6  8  0  2  0  2  1  1
  9  0  4  1  4  3  0  4  1  0  7  4  0  0 -1  1  8  0  4 -1 -1  4  1  3
  2  2  0  4  1  0  4  2  0  4]"	275	abisal	"['lagartija' 'tiene' 'también' 'manos' 'así' 'y' 'en' 'nada' 'se' 'nos'
 'parece' 'yo' 'creo' 'que' 'era' 'la' 'cabeza' 'de' 'los' 'axolotl' 'esa'
 'forma' 'triangular' 'rosada' 'con' 'los' 'ojitos' 'de' 'oro' 'eso'
 'miraba' 'y' 'sabía' 'eso' 'reclamaba' 'no' 'eran' 'animales' 'parecía'
 'fácil' 'casi' 'obvio' 'caer' 'en' 'la' 'mitología' 'empecé' 'viendo'
 'en' 'los' 'axolotl' 'una' 'metamorfosis' 'que' 'no' 'conseguía' 'anular'
 'una' 'misteriosa' 'humanidad' 'los' 'imaginé' None 'esclavos' 'de' 'su'
 'cuerpo' None None 'a' 'un' 'silencio' 'abisal' 'a' 'una' 'reflexión'
 'desesperada' 'su' 'mirada' 'ciega' 'el' 'diminuto']"
94	12	0	reflexión	75	1.8573324964	0	9	0.5	una reflexión desesperada su mirada	['lagartija', 'tiene', 'también', 'manos', 'así', 'y', 'en', 'nada', 'se', 'nos', 'parece', 'yo', 'creo', 'que', 'era', 'la', 'cabeza', 'de', 'los', 'axolotl', 'esa', 'forma', 'triangular', 'rosada', 'con', 'los', 'ojitos', 'de', 'oro', 'eso', 'miraba', 'y', 'sabía', 'eso', 'reclamaba', 'no', 'eran', 'animales', 'parecía', 'fácil', 'casi', 'obvio', 'caer', 'en', 'la', 'mitología', 'empecé', 'viendo', 'en', 'los', 'axolotl', 'una', 'metamorfosis', 'que', 'no', 'conseguía', 'anular', 'una', 'misteriosa', 'humanidad', 'los', 'imaginé', 'conscientes', 'esclavos', 'de', 'su', 'cuerpo', 'infinitamente', 'condenados', 'a', 'un', 'silencio', 'abisal', 'a', 'una', 'reflexión', 'desesperada', 'su', 'mirada', 'ciega', 'el', 'diminuto']	7	5.0	wordskip	-1.0512848687226377	12.948715131277362	1	4.0	"[ 7  2  3  3  2  1  1  0  3  1  0  0  2  3  1  6  2  7  0  4  1  1  8  5
  3  0  0  8  1  0  3  1  2  0  9  0  0  6  4  7  6  8  0  2  0  2  1  1
  9  0  4  1  4  3  0  4  1  0  7  4  0  0 -1  1  8  0  4 -1 -1  4  1  3
  2  2  0  4  1  0  4  2  0  4]"	250	reflexión	"['lagartija' 'tiene' 'también' 'manos' 'así' 'y' 'en' 'nada' 'se' 'nos'
 'parece' 'yo' 'creo' 'que' 'era' 'la' 'cabeza' 'de' 'los' 'axolotl' 'esa'
 'forma' 'triangular' 'rosada' 'con' 'los' 'ojitos' 'de' 'oro' 'eso'
 'miraba' 'y' 'sabía' 'eso' 'reclamaba' 'no' 'eran' 'animales' 'parecía'
 'fácil' 'casi' 'obvio' 'caer' 'en' 'la' 'mitología' 'empecé' 'viendo'
 'en' 'los' 'axolotl' 'una' 'metamorfosis' 'que' 'no' 'conseguía' 'anular'
 'una' 'misteriosa' 'humanidad' 'los' 'imaginé' None 'esclavos' 'de' 'su'
 'cuerpo' None None 'a' 'un' 'silencio' 'abisal' 'a' 'una' 'reflexión'
 'desesperada' 'su' 'mirada' 'ciega' 'el' 'diminuto']"
95	12	0	una	74	5.5710516536	0	3	0.5	a una reflexión desesperada su	['lagartija', 'tiene', 'también', 'manos', 'así', 'y', 'en', 'nada', 'se', 'nos', 'parece', 'yo', 'creo', 'que', 'era', 'la', 'cabeza', 'de', 'los', 'axolotl', 'esa', 'forma', 'triangular', 'rosada', 'con', 'los', 'ojitos', 'de', 'oro', 'eso', 'miraba', 'y', 'sabía', 'eso', 'reclamaba', 'no', 'eran', 'animales', 'parecía', 'fácil', 'casi', 'obvio', 'caer', 'en', 'la', 'mitología', 'empecé', 'viendo', 'en', 'los', 'axolotl', 'una', 'metamorfosis', 'que', 'no', 'conseguía', 'anular', 'una', 'misteriosa', 'humanidad', 'los', 'imaginé', 'conscientes', 'esclavos', 'de', 'su', 'cuerpo', 'infinitamente', 'condenados', 'a', 'un', 'silencio', 'abisal', 'a', 'una', 'reflexión', 'desesperada', 'su', 'mirada', 'ciega', 'el', 'diminuto']	3	5.0	regression	0.031286999351578915	-5.968713000648421	0	0.0	"[ 7  2  3  3  2  1  1  0  3  1  0  0  2  3  1  6  2  7  0  4  1  1  8  5
  3  0  0  8  1  0  3  1  2  0  9  0  0  6  4  7  6  8  0  2  0  2  1  1
  9  0  4  1  4  3  0  4  1  0  7  4  0  0 -1  1  8  0  4 -1 -1  4  1  3
  2  2  0  4  1  0  4  2  0  4]"	275	una	"['lagartija' 'tiene' 'también' 'manos' 'así' 'y' 'en' 'nada' 'se' 'nos'
 'parece' 'yo' 'creo' 'que' 'era' 'la' 'cabeza' 'de' 'los' 'axolotl' 'esa'
 'forma' 'triangular' 'rosada' 'con' 'los' 'ojitos' 'de' 'oro' 'eso'
 'miraba' 'y' 'sabía' 'eso' 'reclamaba' 'no' 'eran' 'animales' 'parecía'
 'fácil' 'casi' 'obvio' 'caer' 'en' 'la' 'mitología' 'empecé' 'viendo'
 'en' 'los' 'axolotl' 'una' 'metamorfosis' 'que' 'no' 'conseguía' 'anular'
 'una' 'misteriosa' 'humanidad' 'los' 'imaginé' None 'esclavos' 'de' 'su'
 'cuerpo' None None 'a' 'un' 'silencio' 'abisal' 'a' 'una' 'reflexión'
 'desesperada' 'su' 'mirada' 'ciega' 'el' 'diminuto']"
