fixation_counter	text_id	simulation_id	foveal_word	foveal_word_index	foveal_word_frequency	foveal_word_predictability	foveal_word_length	foveal_word_threshold	stimulus	trial_words	eye_position	attentional_width	saccade_type	saccade_error	saccade_distance	saccade_cause	recognition_cycle	cycle_of_recognition	fixation_duration	recognized_word_at_foveal_position	recognized_words
32	13	0	captaban	52	0.0	0	8	0.3	veían captaban mi esfuerzo por	['disco', 'de', 'oro', 'inexpresivo', 'y', 'sin', 'embargo', 'terriblemente', 'lúcido', 'me', 'penetraba', 'como', 'un', 'mensaje', 'sálvanos', 'sálvanos', 'me', 'sorprendía', 'musitando', 'palabras', 'de', 'consuelo', 'transmitiendo', 'pueriles', 'esperanzas', 'ellos', 'seguían', 'mirándome', 'inmóviles', 'de', 'pronto', 'las', 'ramillas', 'rosadas', 'de', 'las', 'branquias', 'se', 'enderezaban', 'en', 'ese', 'instante', 'yo', 'sentía', 'como', 'un', 'dolor', 'sordo', 'tal', 'vez', 'me', 'veían', 'captaban', 'mi', 'esfuerzo', 'por', 'penetrar', 'en', 'lo', 'impenetrable', 'de', 'sus', 'vidas', 'no', 'eran', 'seres', 'humanos', 'pero', 'en', 'ningún', 'animal', 'había', 'encontrado', 'una', 'relación']	9	5.0	wordskip	-0.1746977953896255	10.825302204610374	1	0.0	"[1 4 0 1 0 0 0 1 2 0 0 0 1 0 7 2 0 0 0 0 2 0 0 8 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 4 3
 0]"	225	captaban	"['disco' 'de' 'oro' 'inexpresivo' 'y' 'sin' 'embargo' 'terriblemente'
 'embargo' 'me' 'terrible' 'como' 'un' 'mensaje' 'sálvanos' 'sálvanos'
 'me' 'sorprendía' 'sálvanos' 'palabras' 'de' 'consuelo' 'transmitiendo'
 'pueriles' 'esperanzas' 'ellos' 'pueriles' 'mirándome' 'esperanzas' 'de'
 'pronto' 'las' 'ramillas' 'pronto' 'de' 'las' 'ramillas' 'se'
 'enderezaban' 'en' 'ese' 'hubiese' 'yo' 'sentía' 'como' 'un' 'dolor'
 'sordo' 'tal' 'vez' 'me' 'veían' 'captaban' 'mi' 'esfuerzo' 'por'
 'penetrar' 'mi' 'lo' 'impenetrable' 'de' 'sus' 'vidas' 'no' 'eran'
 'seres' 'humanos' 'pero' 'en' 'ningún' 'humanos' 'había' 'encontrado'
 'una' 'relación']"
33	13	0	esfuerzo	54	3.1185953652	0	8	0.3	mi esfuerzo por penetrar en	['disco', 'de', 'oro', 'inexpresivo', 'y', 'sin', 'embargo', 'terriblemente', 'lúcido', 'me', 'penetraba', 'como', 'un', 'mensaje', 'sálvanos', 'sálvanos', 'me', 'sorprendía', 'musitando', 'palabras', 'de', 'consuelo', 'transmitiendo', 'pueriles', 'esperanzas', 'ellos', 'seguían', 'mirándome', 'inmóviles', 'de', 'pronto', 'las', 'ramillas', 'rosadas', 'de', 'las', 'branquias', 'se', 'enderezaban', 'en', 'ese', 'instante', 'yo', 'sentía', 'como', 'un', 'dolor', 'sordo', 'tal', 'vez', 'me', 'veían', 'captaban', 'mi', 'esfuerzo', 'por', 'penetrar', 'en', 'lo', 'impenetrable', 'de', 'sus', 'vidas', 'no', 'eran', 'seres', 'humanos', 'pero', 'en', 'ningún', 'animal', 'había', 'encontrado', 'una', 'relación']	5	5.0	wordskip	-1.161306982631616	10.838693017368383	1	0.0	"[1 4 0 1 0 0 0 1 2 0 0 0 1 0 7 2 0 0 0 0 2 0 0 8 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 4 3
 0]"	300	esfuerzo	"['disco' 'de' 'oro' 'inexpresivo' 'y' 'sin' 'embargo' 'terriblemente'
 'embargo' 'me' 'terrible' 'como' 'un' 'mensaje' 'sálvanos' 'sálvanos'
 'me' 'sorprendía' 'sálvanos' 'palabras' 'de' 'consuelo' 'transmitiendo'
 'pueriles' 'esperanzas' 'ellos' 'pueriles' 'mirándome' 'esperanzas' 'de'
 'pronto' 'las' 'ramillas' 'pronto' 'de' 'las' 'ramillas' 'se'
 'enderezaban' 'en' 'ese' 'hubiese' 'yo' 'sentía' 'como' 'un' 'dolor'
 'sordo' 'tal' 'vez' 'me' 'veían' 'captaban' 'mi' 'esfuerzo' 'por'
 'penetrar' 'mi' 'lo' 'impenetrable' 'de' 'sus' 'vidas' 'no' 'eran'
 'seres' 'humanos' 'pero' 'en' 'ningún' 'humanos' 'había' 'encontrado'
 'una' 'relación']"
34	13	0	penetrar	56	2.1303337685	0	8	0.3	por penetrar en lo impenetrable	['disco', 'de', 'oro', 'inexpresivo', 'y', 'sin', 'embargo', 'terriblemente', 'lúcido', 'me', 'penetraba', 'como', 'un', 'mensaje', 'sálvanos', 'sálvanos', 'me', 'sorprendía', 'musitando', 'palabras', 'de', 'consuelo', 'transmitiendo', 'pueriles', 'esperanzas', 'ellos', 'seguían', 'mirándome', 'inmóviles', 'de', 'pronto', 'las', 'ramillas', 'rosadas', 'de', 'las', 'branquias', 'se', 'enderezaban', 'en', 'ese', 'instante', 'yo', 'sentía', 'como', 'un', 'dolor', 'sordo', 'tal', 'vez', 'me', 'veían', 'captaban', 'mi', 'esfuerzo', 'por', 'penetrar', 'en', 'lo', 'impenetrable', 'de', 'sus', 'vidas', 'no', 'eran', 'seres', 'humanos', 'pero', 'en', 'ningún', 'animal', 'había', 'encontrado', 'una', 'relación']	6	5.0	wordskip	-1.449967989162305	12.550032010837695	1	0.0	"[1 4 0 1 0 0 0 1 2 0 0 0 1 0 7 2 0 0 0 0 2 0 0 8 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 4 3
 0]"	225	penetrar	"['disco' 'de' 'oro' 'inexpresivo' 'y' 'sin' 'embargo' 'terriblemente'
 'embargo' 'me' 'terrible' 'como' 'un' 'mensaje' 'sálvanos' 'sálvanos'
 'me' 'sorprendía' 'sálvanos' 'palabras' 'de' 'consuelo' 'transmitiendo'
 'pueriles' 'esperanzas' 'ellos' 'pueriles' 'mirándome' 'esperanzas' 'de'
 'pronto' 'las' 'ramillas' 'pronto' 'de' 'las' 'ramillas' 'se'
 'enderezaban' 'en' 'ese' 'hubiese' 'yo' 'sentía' 'como' 'un' 'dolor'
 'sordo' 'tal' 'vez' 'me' 'veían' 'captaban' 'mi' 'esfuerzo' 'por'
 'penetrar' 'mi' 'lo' 'impenetrable' 'de' 'sus' 'vidas' 'no' 'eran'
 'seres' 'humanos' 'pero' 'en' 'ningún' 'humanos' 'había' 'encontrado'
 'una' 'relación']"
35	13	0	lo	58	5.7912463048	0	2	0.3	en lo impenetrable de sus	['disco', 'de', 'oro', 'inexpresivo', 'y', 'sin', 'embargo', 'terriblemente', 'lúcido', 'me', 'penetraba', 'como', 'un', 'mensaje', 'sálvanos', 'sálvanos', 'me', 'sorprendía', 'musitando', 'palabras', 'de', 'consuelo', 'transmitiendo', 'pueriles', 'esperanzas', 'ellos', 'seguían', 'mirándome', 'inmóviles', 'de', 'pronto', 'las', 'ramillas', 'rosadas', 'de', 'las', 'branquias', 'se', 'enderezaban', 'en', 'ese', 'instante', 'yo', 'sentía', 'como', 'un', 'dolor', 'sordo', 'tal', 'vez', 'me', 'veían', 'captaban', 'mi', 'esfuerzo', 'por', 'penetrar', 'en', 'lo', 'impenetrable', 'de', 'sus', 'vidas', 'no', 'eran', 'seres', 'humanos', 'pero', 'en', 'ningún', 'animal', 'había', 'encontrado', 'una', 'relación']	4	5.0	wordskip	0.4102467773293075	10.410246777329307	1	0.0	"[1 4 0 1 0 0 0 1 2 0 0 0 1 0 7 2 0 0 0 0 2 0 0 8 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 4 3
 0]"	200	lo	"['disco' 'de' 'oro' 'inexpresivo' 'y' 'sin' 'embargo' 'terriblemente'
 'embargo' 'me' 'terrible' 'como' 'un' 'mensaje' 'sálvanos' 'sálvanos'
 'me' 'sorprendía' 'sálvanos' 'palabras' 'de' 'consuelo' 'transmitiendo'
 'pueriles' 'esperanzas' 'ellos' 'pueriles' 'mirándome' 'esperanzas' 'de'
 'pronto' 'las' 'ramillas' 'pronto' 'de' 'las' 'ramillas' 'se'
 'enderezaban' 'en' 'ese' 'hubiese' 'yo' 'sentía' 'como' 'un' 'dolor'
 'sordo' 'tal' 'vez' 'me' 'veían' 'captaban' 'mi' 'esfuerzo' 'por'
 'penetrar' 'mi' 'lo' 'impenetrable' 'de' 'sus' 'vidas' 'no' 'eran'
 'seres' 'humanos' 'pero' 'en' 'ningún' 'humanos' 'había' 'encontrado'
 'una' 'relación']"
36	13	0	impenetrable	59	1.903089987	0	12	0.3	lo impenetrable de sus vidas	['disco', 'de', 'oro', 'inexpresivo', 'y', 'sin', 'embargo', 'terriblemente', 'lúcido', 'me', 'penetraba', 'como', 'un', 'mensaje', 'sálvanos', 'sálvanos', 'me', 'sorprendía', 'musitando', 'palabras', 'de', 'consuelo', 'transmitiendo', 'pueriles', 'esperanzas', 'ellos', 'seguían', 'mirándome', 'inmóviles', 'de', 'pronto', 'las', 'ramillas', 'rosadas', 'de', 'las', 'branquias', 'se', 'enderezaban', 'en', 'ese', 'instante', 'yo', 'sentía', 'como', 'un', 'dolor', 'sordo', 'tal', 'vez', 'me', 'veían', 'captaban', 'mi', 'esfuerzo', 'por', 'penetrar', 'en', 'lo', 'impenetrable', 'de', 'sus', 'vidas', 'no', 'eran', 'seres', 'humanos', 'pero', 'en', 'ningún', 'animal', 'había', 'encontrado', 'una', 'relación']	14	5.0	forward	-2.9411631494442476	12.058836850555753	0		"[1 4 0 1 0 0 0 1 2 0 0 0 1 0 7 2 0 0 0 0 2 0 0 8 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 4 3
 0]"	300	impenetrable	"['disco' 'de' 'oro' 'inexpresivo' 'y' 'sin' 'embargo' 'terriblemente'
 'embargo' 'me' 'terrible' 'como' 'un' 'mensaje' 'sálvanos' 'sálvanos'
 'me' 'sorprendía' 'sálvanos' 'palabras' 'de' 'consuelo' 'transmitiendo'
 'pueriles' 'esperanzas' 'ellos' 'pueriles' 'mirándome' 'esperanzas' 'de'
 'pronto' 'las' 'ramillas' 'pronto' 'de' 'las' 'ramillas' 'se'
 'enderezaban' 'en' 'ese' 'hubiese' 'yo' 'sentía' 'como' 'un' 'dolor'
 'sordo' 'tal' 'vez' 'me' 'veían' 'captaban' 'mi' 'esfuerzo' 'por'
 'penetrar' 'mi' 'lo' 'impenetrable' 'de' 'sus' 'vidas' 'no' 'eran'
 'seres' 'humanos' 'pero' 'en' 'ningún' 'humanos' 'había' 'encontrado'
 'una' 'relación']"
37	13	0	sus	61	4.7219918768	0	3	0.3	de sus vidas no eran	['disco', 'de', 'oro', 'inexpresivo', 'y', 'sin', 'embargo', 'terriblemente', 'lúcido', 'me', 'penetraba', 'como', 'un', 'mensaje', 'sálvanos', 'sálvanos', 'me', 'sorprendía', 'musitando', 'palabras', 'de', 'consuelo', 'transmitiendo', 'pueriles', 'esperanzas', 'ellos', 'seguían', 'mirándome', 'inmóviles', 'de', 'pronto', 'las', 'ramillas', 'rosadas', 'de', 'las', 'branquias', 'se', 'enderezaban', 'en', 'ese', 'instante', 'yo', 'sentía', 'como', 'un', 'dolor', 'sordo', 'tal', 'vez', 'me', 'veían', 'captaban', 'mi', 'esfuerzo', 'por', 'penetrar', 'en', 'lo', 'impenetrable', 'de', 'sus', 'vidas', 'no', 'eran', 'seres', 'humanos', 'pero', 'en', 'ningún', 'animal', 'había', 'encontrado', 'una', 'relación']	5	5.0	wordskip	0.6808832216349501	6.68088322163495	1	0.0	"[1 4 0 1 0 0 0 1 2 0 0 0 1 0 7 2 0 0 0 0 2 0 0 8 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 4 3
 0]"	175	sus	"['disco' 'de' 'oro' 'inexpresivo' 'y' 'sin' 'embargo' 'terriblemente'
 'embargo' 'me' 'terrible' 'como' 'un' 'mensaje' 'sálvanos' 'sálvanos'
 'me' 'sorprendía' 'sálvanos' 'palabras' 'de' 'consuelo' 'transmitiendo'
 'pueriles' 'esperanzas' 'ellos' 'pueriles' 'mirándome' 'esperanzas' 'de'
 'pronto' 'las' 'ramillas' 'pronto' 'de' 'las' 'ramillas' 'se'
 'enderezaban' 'en' 'ese' 'hubiese' 'yo' 'sentía' 'como' 'un' 'dolor'
 'sordo' 'tal' 'vez' 'me' 'veían' 'captaban' 'mi' 'esfuerzo' 'por'
 'penetrar' 'mi' 'lo' 'impenetrable' 'de' 'sus' 'vidas' 'no' 'eran'
 'seres' 'humanos' 'pero' 'en' 'ningún' 'humanos' 'había' 'encontrado'
 'una' 'relación']"
38	13	0	no	63	6.1057335761	0	2	0.3	vidas no eran seres humanos	['disco', 'de', 'oro', 'inexpresivo', 'y', 'sin', 'embargo', 'terriblemente', 'lúcido', 'me', 'penetraba', 'como', 'un', 'mensaje', 'sálvanos', 'sálvanos', 'me', 'sorprendía', 'musitando', 'palabras', 'de', 'consuelo', 'transmitiendo', 'pueriles', 'esperanzas', 'ellos', 'seguían', 'mirándome', 'inmóviles', 'de', 'pronto', 'las', 'ramillas', 'rosadas', 'de', 'las', 'branquias', 'se', 'enderezaban', 'en', 'ese', 'instante', 'yo', 'sentía', 'como', 'un', 'dolor', 'sordo', 'tal', 'vez', 'me', 'veían', 'captaban', 'mi', 'esfuerzo', 'por', 'penetrar', 'en', 'lo', 'impenetrable', 'de', 'sus', 'vidas', 'no', 'eran', 'seres', 'humanos', 'pero', 'en', 'ningún', 'animal', 'había', 'encontrado', 'una', 'relación']	6	5.0	wordskip	-1.6451952635864933	6.354804736413507	1	0.0	"[1 4 0 1 0 0 0 1 2 0 0 0 1 0 7 2 0 0 0 0 2 0 0 8 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 4 3
 0]"	200	no	"['disco' 'de' 'oro' 'inexpresivo' 'y' 'sin' 'embargo' 'terriblemente'
 'embargo' 'me' 'terrible' 'como' 'un' 'mensaje' 'sálvanos' 'sálvanos'
 'me' 'sorprendía' 'sálvanos' 'palabras' 'de' 'consuelo' 'transmitiendo'
 'pueriles' 'esperanzas' 'ellos' 'pueriles' 'mirándome' 'esperanzas' 'de'
 'pronto' 'las' 'ramillas' 'pronto' 'de' 'las' 'ramillas' 'se'
 'enderezaban' 'en' 'ese' 'hubiese' 'yo' 'sentía' 'como' 'un' 'dolor'
 'sordo' 'tal' 'vez' 'me' 'veían' 'captaban' 'mi' 'esfuerzo' 'por'
 'penetrar' 'mi' 'lo' 'impenetrable' 'de' 'sus' 'vidas' 'no' 'eran'
 'seres' 'humanos' 'pero' 'en' 'ningún' 'humanos' 'había' 'encontrado'
 'una' 'relación']"
39	13	0	seres	65	2.8142475957	0	5	0.3	eran seres humanos pero en	['disco', 'de', 'oro', 'inexpresivo', 'y', 'sin', 'embargo', 'terriblemente', 'lúcido', 'me', 'penetraba', 'como', 'un', 'mensaje', 'sálvanos', 'sálvanos', 'me', 'sorprendía', 'musitando', 'palabras', 'de', 'consuelo', 'transmitiendo', 'pueriles', 'esperanzas', 'ellos', 'seguían', 'mirándome', 'inmóviles', 'de', 'pronto', 'las', 'ramillas', 'rosadas', 'de', 'las', 'branquias', 'se', 'enderezaban', 'en', 'ese', 'instante', 'yo', 'sentía', 'como', 'un', 'dolor', 'sordo', 'tal', 'vez', 'me', 'veían', 'captaban', 'mi', 'esfuerzo', 'por', 'penetrar', 'en', 'lo', 'impenetrable', 'de', 'sus', 'vidas', 'no', 'eran', 'seres', 'humanos', 'pero', 'en', 'ningún', 'animal', 'había', 'encontrado', 'una', 'relación']	7	5.0	wordskip	-0.8969283488499371	9.103071651150064	1	0.0	"[1 4 0 1 0 0 0 1 2 0 0 0 1 0 7 2 0 0 0 0 2 0 0 8 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 4 3
 0]"	300	seres	"['disco' 'de' 'oro' 'inexpresivo' 'y' 'sin' 'embargo' 'terriblemente'
 'embargo' 'me' 'terrible' 'como' 'un' 'mensaje' 'sálvanos' 'sálvanos'
 'me' 'sorprendía' 'sálvanos' 'palabras' 'de' 'consuelo' 'transmitiendo'
 'pueriles' 'esperanzas' 'ellos' 'pueriles' 'mirándome' 'esperanzas' 'de'
 'pronto' 'las' 'ramillas' 'pronto' 'de' 'las' 'ramillas' 'se'
 'enderezaban' 'en' 'ese' 'hubiese' 'yo' 'sentía' 'como' 'un' 'dolor'
 'sordo' 'tal' 'vez' 'me' 'veían' 'captaban' 'mi' 'esfuerzo' 'por'
 'penetrar' 'mi' 'lo' 'impenetrable' 'de' 'sus' 'vidas' 'no' 'eran'
 'seres' 'humanos' 'pero' 'en' 'ningún' 'humanos' 'había' 'encontrado'
 'una' 'relación']"
40	13	0	pero	67	5.3493533038	0	4	0.3	humanos pero en ningún animal	['disco', 'de', 'oro', 'inexpresivo', 'y', 'sin', 'embargo', 'terriblemente', 'lúcido', 'me', 'penetraba', 'como', 'un', 'mensaje', 'sálvanos', 'sálvanos', 'me', 'sorprendía', 'musitando', 'palabras', 'de', 'consuelo', 'transmitiendo', 'pueriles', 'esperanzas', 'ellos', 'seguían', 'mirándome', 'inmóviles', 'de', 'pronto', 'las', 'ramillas', 'rosadas', 'de', 'las', 'branquias', 'se', 'enderezaban', 'en', 'ese', 'instante', 'yo', 'sentía', 'como', 'un', 'dolor', 'sordo', 'tal', 'vez', 'me', 'veían', 'captaban', 'mi', 'esfuerzo', 'por', 'penetrar', 'en', 'lo', 'impenetrable', 'de', 'sus', 'vidas', 'no', 'eran', 'seres', 'humanos', 'pero', 'en', 'ningún', 'animal', 'había', 'encontrado', 'una', 'relación']	8	5.0	wordskip	-1.6351670898513062	11.364832910148694	1	0.0	"[1 4 0 1 0 0 0 1 2 0 0 0 1 0 7 2 0 0 0 0 2 0 0 8 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 4 3
 0]"	225	pero	"['disco' 'de' 'oro' 'inexpresivo' 'y' 'sin' 'embargo' 'terriblemente'
 'embargo' 'me' 'terrible' 'como' 'un' 'mensaje' 'sálvanos' 'sálvanos'
 'me' 'sorprendía' 'sálvanos' 'palabras' 'de' 'consuelo' 'transmitiendo'
 'pueriles' 'esperanzas' 'ellos' 'pueriles' 'mirándome' 'esperanzas' 'de'
 'pronto' 'las' 'ramillas' 'pronto' 'de' 'las' 'ramillas' 'se'
 'enderezaban' 'en' 'ese' 'hubiese' 'yo' 'sentía' 'como' 'un' 'dolor'
 'sordo' 'tal' 'vez' 'me' 'veían' 'captaban' 'mi' 'esfuerzo' 'por'
 'penetrar' 'mi' 'lo' 'impenetrable' 'de' 'sus' 'vidas' 'no' 'eran'
 'seres' 'humanos' 'pero' 'en' 'ningún' 'humanos' 'había' 'encontrado'
 'una' 'relación']"
41	13	0	ningún	69	4.0286932284	0	6	0.3	en ningún animal había encontrado	['disco', 'de', 'oro', 'inexpresivo', 'y', 'sin', 'embargo', 'terriblemente', 'lúcido', 'me', 'penetraba', 'como', 'un', 'mensaje', 'sálvanos', 'sálvanos', 'me', 'sorprendía', 'musitando', 'palabras', 'de', 'consuelo', 'transmitiendo', 'pueriles', 'esperanzas', 'ellos', 'seguían', 'mirándome', 'inmóviles', 'de', 'pronto', 'las', 'ramillas', 'rosadas', 'de', 'las', 'branquias', 'se', 'enderezaban', 'en', 'ese', 'instante', 'yo', 'sentía', 'como', 'un', 'dolor', 'sordo', 'tal', 'vez', 'me', 'veían', 'captaban', 'mi', 'esfuerzo', 'por', 'penetrar', 'en', 'lo', 'impenetrable', 'de', 'sus', 'vidas', 'no', 'eran', 'seres', 'humanos', 'pero', 'en', 'ningún', 'animal', 'había', 'encontrado', 'una', 'relación']	5	5.0	wordskip	-0.6111726157887409	9.38882738421126	1	0.0	"[1 4 0 1 0 0 0 1 2 0 0 0 1 0 7 2 0 0 0 0 2 0 0 8 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 4 3
 0]"	225	ningún	"['disco' 'de' 'oro' 'inexpresivo' 'y' 'sin' 'embargo' 'terriblemente'
 'embargo' 'me' 'terrible' 'como' 'un' 'mensaje' 'sálvanos' 'sálvanos'
 'me' 'sorprendía' 'sálvanos' 'palabras' 'de' 'consuelo' 'transmitiendo'
 'pueriles' 'esperanzas' 'ellos' 'pueriles' 'mirándome' 'esperanzas' 'de'
 'pronto' 'las' 'ramillas' 'pronto' 'de' 'las' 'ramillas' 'se'
 'enderezaban' 'en' 'ese' 'hubiese' 'yo' 'sentía' 'como' 'un' 'dolor'
 'sordo' 'tal' 'vez' 'me' 'veían' 'captaban' 'mi' 'esfuerzo' 'por'
 'penetrar' 'mi' 'lo' 'impenetrable' 'de' 'sus' 'vidas' 'no' 'eran'
 'seres' 'humanos' 'pero' 'en' 'ningún' 'humanos' 'había' 'encontrado'
 'una' 'relación']"
42	13	0	había	71	4.43841576	0	5	0.3	animal había encontrado una relación	['disco', 'de', 'oro', 'inexpresivo', 'y', 'sin', 'embargo', 'terriblemente', 'lúcido', 'me', 'penetraba', 'como', 'un', 'mensaje', 'sálvanos', 'sálvanos', 'me', 'sorprendía', 'musitando', 'palabras', 'de', 'consuelo', 'transmitiendo', 'pueriles', 'esperanzas', 'ellos', 'seguían', 'mirándome', 'inmóviles', 'de', 'pronto', 'las', 'ramillas', 'rosadas', 'de', 'las', 'branquias', 'se', 'enderezaban', 'en', 'ese', 'instante', 'yo', 'sentía', 'como', 'un', 'dolor', 'sordo', 'tal', 'vez', 'me', 'veían', 'captaban', 'mi', 'esfuerzo', 'por', 'penetrar', 'en', 'lo', 'impenetrable', 'de', 'sus', 'vidas', 'no', 'eran', 'seres', 'humanos', 'pero', 'en', 'ningún', 'animal', 'había', 'encontrado', 'una', 'relación']	8	5.0	wordskip	-1.0931742597599952	12.906825740240006	1	0.0	"[1 4 0 1 0 0 0 1 2 0 0 0 1 0 7 2 0 0 0 0 2 0 0 8 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 4 3
 0]"	150	había	"['disco' 'de' 'oro' 'inexpresivo' 'y' 'sin' 'embargo' 'terriblemente'
 'embargo' 'me' 'terrible' 'como' 'un' 'mensaje' 'sálvanos' 'sálvanos'
 'me' 'sorprendía' 'sálvanos' 'palabras' 'de' 'consuelo' 'transmitiendo'
 'pueriles' 'esperanzas' 'ellos' 'pueriles' 'mirándome' 'esperanzas' 'de'
 'pronto' 'las' 'ramillas' 'pronto' 'de' 'las' 'ramillas' 'se'
 'enderezaban' 'en' 'ese' 'hubiese' 'yo' 'sentía' 'como' 'un' 'dolor'
 'sordo' 'tal' 'vez' 'me' 'veían' 'captaban' 'mi' 'esfuerzo' 'por'
 'penetrar' 'mi' 'lo' 'impenetrable' 'de' 'sus' 'vidas' 'no' 'eran'
 'seres' 'humanos' 'pero' 'en' 'ningún' 'humanos' 'había' 'encontrado'
 'una' 'relación']"
43	13	0	encontrado	72	3.4942937687	0	10	0.3	había encontrado una relación	['disco', 'de', 'oro', 'inexpresivo', 'y', 'sin', 'embargo', 'terriblemente', 'lúcido', 'me', 'penetraba', 'como', 'un', 'mensaje', 'sálvanos', 'sálvanos', 'me', 'sorprendía', 'musitando', 'palabras', 'de', 'consuelo', 'transmitiendo', 'pueriles', 'esperanzas', 'ellos', 'seguían', 'mirándome', 'inmóviles', 'de', 'pronto', 'las', 'ramillas', 'rosadas', 'de', 'las', 'branquias', 'se', 'enderezaban', 'en', 'ese', 'instante', 'yo', 'sentía', 'como', 'un', 'dolor', 'sordo', 'tal', 'vez', 'me', 'veían', 'captaban', 'mi', 'esfuerzo', 'por', 'penetrar', 'en', 'lo', 'impenetrable', 'de', 'sus', 'vidas', 'no', 'eran', 'seres', 'humanos', 'pero', 'en', 'ningún', 'animal', 'había', 'encontrado', 'una', 'relación']	9	5.0	forward	-1.0627626657703797	7.9372373342296205	0		"[1 4 0 1 0 0 0 1 2 0 0 0 1 0 7 2 0 0 0 0 2 0 0 8 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 4 3
 0]"	200	encontrado	"['disco' 'de' 'oro' 'inexpresivo' 'y' 'sin' 'embargo' 'terriblemente'
 'embargo' 'me' 'terrible' 'como' 'un' 'mensaje' 'sálvanos' 'sálvanos'
 'me' 'sorprendía' 'sálvanos' 'palabras' 'de' 'consuelo' 'transmitiendo'
 'pueriles' 'esperanzas' 'ellos' 'pueriles' 'mirándome' 'esperanzas' 'de'
 'pronto' 'las' 'ramillas' 'pronto' 'de' 'las' 'ramillas' 'se'
 'enderezaban' 'en' 'ese' 'hubiese' 'yo' 'sentía' 'como' 'un' 'dolor'
 'sordo' 'tal' 'vez' 'me' 'veían' 'captaban' 'mi' 'esfuerzo' 'por'
 'penetrar' 'mi' 'lo' 'impenetrable' 'de' 'sus' 'vidas' 'no' 'eran'
 'seres' 'humanos' 'pero' 'en' 'ningún' 'humanos' 'había' 'encontrado'
 'una' 'relación']"
