fixation_counter	text_id	simulation_id	foveal_word	foveal_word_index	foveal_word_frequency	foveal_word_predictability	foveal_word_length	foveal_word_threshold	stimulus	trial_words	eye_position	attentional_width	saccade_type	saccade_error	saccade_distance	saccade_cause	recognition_cycle	cycle_of_recognition	fixation_duration	recognized_word_at_foveal_position	recognized_words
59	10	0	inútil	51	3.1055101848	0	6	0.5	era inútil golpear con el	['nuestros', 'los', 'ojos', 'de', 'los', 'axolotl', 'me', 'decían', 'de', 'la', 'presencia', 'de', 'una', 'vida', 'diferente', 'de', 'otra', 'manera', 'de', 'mirar', 'pegando', 'mi', 'cara', 'al', 'vidrio', 'a', 'veces', 'el', 'guardián', 'tosía', 'inquieto', 'buscaba', 'ver', 'mejor', 'los', 'diminutos', 'puntos', 'áureos', 'esa', 'entrada', 'al', 'mundo', 'infinitamente', 'lento', 'y', 'remoto', 'de', 'las', 'criaturas', 'rosadas', 'era', 'inútil', 'golpear', 'con', 'el', 'dedo', 'en', 'el', 'cristal', 'delante', 'de', 'sus', 'caras', 'no', 'se', 'advertía', 'la', 'menor', 'reacción', 'los', 'ojos', 'de', 'oro', 'seguían', 'ardiendo', 'con', 'su', 'dulce', 'terrible', 'luz', 'seguían', 'mirándome', 'desde', 'una', 'profundidad', 'insondable']	7	4.5	refixation	1.5343365841032979	2.534336584103298	2		"[ 8  1  1  7  0  5  1  0 10  0  6  9  0  3 11  2  1  2 11  0  5  1  1  8
  2  4  6  0  1  2  4  3  0  1  0  6  3  3  0 -1  0  2 -1  2  1  2  0  2
  5  5  0  1  2  0  2  1  9  0  3  2  0  1  4  7  1  4  0  1  7  1  0  2
  0  3  4  1  0  1  5  0  2  3  1 11  7  5]"	275	inútil	"['nuestros' 'los' 'ojos' 'de' 'los' 'axolotl' 'me' 'decían' 'de' 'la'
 'presencia' 'de' 'una' 'vida' 'diferente' 'de' 'otra' 'manera' 'de'
 'mirar' 'pegando' 'mi' 'cara' 'al' 'vidrio' 'a' 'veces' 'el' 'guardián'
 'tosía' 'inquieto' 'buscaba' 'ver' 'mejor' 'los' 'diminutos' 'puntos'
 'áureos' 'esa' None 'al' 'mundo' None 'lento' 'y' 'remoto' 'de' 'las'
 'criaturas' 'rosadas' 'era' 'inútil' 'inútil' 'con' 'el' 'dedo' 'en' 'el'
 'cristal' 'delante' 'de' 'sus' 'caras' 'no' 'se' 'advertía' 'la' 'menor'
 'reacción' 'los' 'ojos' 'de' 'los' 'seguían' 'ardiendo' 'con' 'su'
 'dulce' 'terrible' 'luz' 'seguían' 'mirándome' 'desde' 'una'
 'profundidad' 'insondable']"
60	10	0	con	53	5.4748250154	0	3	0.5	golpear con el dedo en	['nuestros', 'los', 'ojos', 'de', 'los', 'axolotl', 'me', 'decían', 'de', 'la', 'presencia', 'de', 'una', 'vida', 'diferente', 'de', 'otra', 'manera', 'de', 'mirar', 'pegando', 'mi', 'cara', 'al', 'vidrio', 'a', 'veces', 'el', 'guardián', 'tosía', 'inquieto', 'buscaba', 'ver', 'mejor', 'los', 'diminutos', 'puntos', 'áureos', 'esa', 'entrada', 'al', 'mundo', 'infinitamente', 'lento', 'y', 'remoto', 'de', 'las', 'criaturas', 'rosadas', 'era', 'inútil', 'golpear', 'con', 'el', 'dedo', 'en', 'el', 'cristal', 'delante', 'de', 'sus', 'caras', 'no', 'se', 'advertía', 'la', 'menor', 'reacción', 'los', 'ojos', 'de', 'oro', 'seguían', 'ardiendo', 'con', 'su', 'dulce', 'terrible', 'luz', 'seguían', 'mirándome', 'desde', 'una', 'profundidad', 'insondable']	8	5.0	wordskip	-2.534018032522117	10.465981967477884	1	0.0	"[ 8  1  1  7  0  5  1  0 10  0  6  9  0  3 11  2  1  2 11  0  5  1  1  8
  2  4  6  0  1  2  4  3  0  1  0  6  3  3  0 -1  0  2 -1  2  1  2  0  2
  5  5  0  1  2  0  2  1  9  0  3  2  0  1  4  7  1  4  0  1  7  1  0  2
  0  3  4  1  0  1  5  0  2  3  1 11  7  5]"	250	con	"['nuestros' 'los' 'ojos' 'de' 'los' 'axolotl' 'me' 'decían' 'de' 'la'
 'presencia' 'de' 'una' 'vida' 'diferente' 'de' 'otra' 'manera' 'de'
 'mirar' 'pegando' 'mi' 'cara' 'al' 'vidrio' 'a' 'veces' 'el' 'guardián'
 'tosía' 'inquieto' 'buscaba' 'ver' 'mejor' 'los' 'diminutos' 'puntos'
 'áureos' 'esa' None 'al' 'mundo' None 'lento' 'y' 'remoto' 'de' 'las'
 'criaturas' 'rosadas' 'era' 'inútil' 'inútil' 'con' 'el' 'dedo' 'en' 'el'
 'cristal' 'delante' 'de' 'sus' 'caras' 'no' 'se' 'advertía' 'la' 'menor'
 'reacción' 'los' 'ojos' 'de' 'los' 'seguían' 'ardiendo' 'con' 'su'
 'dulce' 'terrible' 'luz' 'seguían' 'mirándome' 'desde' 'una'
 'profundidad' 'insondable']"
61	10	0	dedo	55	3.2801228963	0	4	0.5	el dedo en el cristal	['nuestros', 'los', 'ojos', 'de', 'los', 'axolotl', 'me', 'decían', 'de', 'la', 'presencia', 'de', 'una', 'vida', 'diferente', 'de', 'otra', 'manera', 'de', 'mirar', 'pegando', 'mi', 'cara', 'al', 'vidrio', 'a', 'veces', 'el', 'guardián', 'tosía', 'inquieto', 'buscaba', 'ver', 'mejor', 'los', 'diminutos', 'puntos', 'áureos', 'esa', 'entrada', 'al', 'mundo', 'infinitamente', 'lento', 'y', 'remoto', 'de', 'las', 'criaturas', 'rosadas', 'era', 'inútil', 'golpear', 'con', 'el', 'dedo', 'en', 'el', 'cristal', 'delante', 'de', 'sus', 'caras', 'no', 'se', 'advertía', 'la', 'menor', 'reacción', 'los', 'ojos', 'de', 'oro', 'seguían', 'ardiendo', 'con', 'su', 'dulce', 'terrible', 'luz', 'seguían', 'mirándome', 'desde', 'una', 'profundidad', 'insondable']	4	5.0	wordskip	-0.24608518833383797	7.753914811666162	1	1.0	"[ 8  1  1  7  0  5  1  0 10  0  6  9  0  3 11  2  1  2 11  0  5  1  1  8
  2  4  6  0  1  2  4  3  0  1  0  6  3  3  0 -1  0  2 -1  2  1  2  0  2
  5  5  0  1  2  0  2  1  9  0  3  2  0  1  4  7  1  4  0  1  7  1  0  2
  0  3  4  1  0  1  5  0  2  3  1 11  7  5]"	225	dedo	"['nuestros' 'los' 'ojos' 'de' 'los' 'axolotl' 'me' 'decían' 'de' 'la'
 'presencia' 'de' 'una' 'vida' 'diferente' 'de' 'otra' 'manera' 'de'
 'mirar' 'pegando' 'mi' 'cara' 'al' 'vidrio' 'a' 'veces' 'el' 'guardián'
 'tosía' 'inquieto' 'buscaba' 'ver' 'mejor' 'los' 'diminutos' 'puntos'
 'áureos' 'esa' None 'al' 'mundo' None 'lento' 'y' 'remoto' 'de' 'las'
 'criaturas' 'rosadas' 'era' 'inútil' 'inútil' 'con' 'el' 'dedo' 'en' 'el'
 'cristal' 'delante' 'de' 'sus' 'caras' 'no' 'se' 'advertía' 'la' 'menor'
 'reacción' 'los' 'ojos' 'de' 'los' 'seguían' 'ardiendo' 'con' 'su'
 'dulce' 'terrible' 'luz' 'seguían' 'mirándome' 'desde' 'una'
 'profundidad' 'insondable']"
62	10	0	cristal	58	2.845718018	0	7	0.5	el cristal delante de sus	['nuestros', 'los', 'ojos', 'de', 'los', 'axolotl', 'me', 'decían', 'de', 'la', 'presencia', 'de', 'una', 'vida', 'diferente', 'de', 'otra', 'manera', 'de', 'mirar', 'pegando', 'mi', 'cara', 'al', 'vidrio', 'a', 'veces', 'el', 'guardián', 'tosía', 'inquieto', 'buscaba', 'ver', 'mejor', 'los', 'diminutos', 'puntos', 'áureos', 'esa', 'entrada', 'al', 'mundo', 'infinitamente', 'lento', 'y', 'remoto', 'de', 'las', 'criaturas', 'rosadas', 'era', 'inútil', 'golpear', 'con', 'el', 'dedo', 'en', 'el', 'cristal', 'delante', 'de', 'sus', 'caras', 'no', 'se', 'advertía', 'la', 'menor', 'reacción', 'los', 'ojos', 'de', 'oro', 'seguían', 'ardiendo', 'con', 'su', 'dulce', 'terrible', 'luz', 'seguían', 'mirándome', 'desde', 'una', 'profundidad', 'insondable']	4	5.0	wordskip	-2.231412719212936	10.768587280787063	1	3.0	"[ 8  1  1  7  0  5  1  0 10  0  6  9  0  3 11  2  1  2 11  0  5  1  1  8
  2  4  6  0  1  2  4  3  0  1  0  6  3  3  0 -1  0  2 -1  2  1  2  0  2
  5  5  0  1  2  0  2  1  9  0  3  2  0  1  4  7  1  4  0  1  7  1  0  2
  0  3  4  1  0  1  5  0  2  3  1 11  7  5]"	200	cristal	"['nuestros' 'los' 'ojos' 'de' 'los' 'axolotl' 'me' 'decían' 'de' 'la'
 'presencia' 'de' 'una' 'vida' 'diferente' 'de' 'otra' 'manera' 'de'
 'mirar' 'pegando' 'mi' 'cara' 'al' 'vidrio' 'a' 'veces' 'el' 'guardián'
 'tosía' 'inquieto' 'buscaba' 'ver' 'mejor' 'los' 'diminutos' 'puntos'
 'áureos' 'esa' None 'al' 'mundo' None 'lento' 'y' 'remoto' 'de' 'las'
 'criaturas' 'rosadas' 'era' 'inútil' 'inútil' 'con' 'el' 'dedo' 'en' 'el'
 'cristal' 'delante' 'de' 'sus' 'caras' 'no' 'se' 'advertía' 'la' 'menor'
 'reacción' 'los' 'ojos' 'de' 'los' 'seguían' 'ardiendo' 'con' 'su'
 'dulce' 'terrible' 'luz' 'seguían' 'mirándome' 'desde' 'una'
 'profundidad' 'insondable']"
63	10	0	el	57	5.8506817613	0	2	0.5	en el cristal delante de	['nuestros', 'los', 'ojos', 'de', 'los', 'axolotl', 'me', 'decían', 'de', 'la', 'presencia', 'de', 'una', 'vida', 'diferente', 'de', 'otra', 'manera', 'de', 'mirar', 'pegando', 'mi', 'cara', 'al', 'vidrio', 'a', 'veces', 'el', 'guardián', 'tosía', 'inquieto', 'buscaba', 'ver', 'mejor', 'los', 'diminutos', 'puntos', 'áureos', 'esa', 'entrada', 'al', 'mundo', 'infinitamente', 'lento', 'y', 'remoto', 'de', 'las', 'criaturas', 'rosadas', 'era', 'inútil', 'golpear', 'con', 'el', 'dedo', 'en', 'el', 'cristal', 'delante', 'de', 'sus', 'caras', 'no', 'se', 'advertía', 'la', 'menor', 'reacción', 'los', 'ojos', 'de', 'oro', 'seguían', 'ardiendo', 'con', 'su', 'dulce', 'terrible', 'luz', 'seguían', 'mirándome', 'desde', 'una', 'profundidad', 'insondable']	3	5.0	regression	0.43167152785197005	-3.56832847214803	0	0.0	"[ 8  1  1  7  0  5  1  0 10  0  6  9  0  3 11  2  1  2 11  0  5  1  1  8
  2  4  6  0  1  2  4  3  0  1  0  6  3  3  0 -1  0  2 -1  2  1  2  0  2
  5  5  0  1  2  0  2  1  9  0  3  2  0  1  4  7  1  4  0  1  7  1  0  2
  0  3  4  1  0  1  5  0  2  3  1 11  7  5]"	300	el	"['nuestros' 'los' 'ojos' 'de' 'los' 'axolotl' 'me' 'decían' 'de' 'la'
 'presencia' 'de' 'una' 'vida' 'diferente' 'de' 'otra' 'manera' 'de'
 'mirar' 'pegando' 'mi' 'cara' 'al' 'vidrio' 'a' 'veces' 'el' 'guardián'
 'tosía' 'inquieto' 'buscaba' 'ver' 'mejor' 'los' 'diminutos' 'puntos'
 'áureos' 'esa' None 'al' 'mundo' None 'lento' 'y' 'remoto' 'de' 'las'
 'criaturas' 'rosadas' 'era' 'inútil' 'inútil' 'con' 'el' 'dedo' 'en' 'el'
 'cristal' 'delante' 'de' 'sus' 'caras' 'no' 'se' 'advertía' 'la' 'menor'
 'reacción' 'los' 'ojos' 'de' 'los' 'seguían' 'ardiendo' 'con' 'su'
 'dulce' 'terrible' 'luz' 'seguían' 'mirándome' 'desde' 'una'
 'profundidad' 'insondable']"
64	10	0	en	56	5.8116058343	0	2	0.5	dedo en el cristal delante	['nuestros', 'los', 'ojos', 'de', 'los', 'axolotl', 'me', 'decían', 'de', 'la', 'presencia', 'de', 'una', 'vida', 'diferente', 'de', 'otra', 'manera', 'de', 'mirar', 'pegando', 'mi', 'cara', 'al', 'vidrio', 'a', 'veces', 'el', 'guardián', 'tosía', 'inquieto', 'buscaba', 'ver', 'mejor', 'los', 'diminutos', 'puntos', 'áureos', 'esa', 'entrada', 'al', 'mundo', 'infinitamente', 'lento', 'y', 'remoto', 'de', 'las', 'criaturas', 'rosadas', 'era', 'inútil', 'golpear', 'con', 'el', 'dedo', 'en', 'el', 'cristal', 'delante', 'de', 'sus', 'caras', 'no', 'se', 'advertía', 'la', 'menor', 'reacción', 'los', 'ojos', 'de', 'oro', 'seguían', 'ardiendo', 'con', 'su', 'dulce', 'terrible', 'luz', 'seguían', 'mirándome', 'desde', 'una', 'profundidad', 'insondable']	6	4.0	regression	1.4884791899949497	-1.5115208100050503	0		"[ 8  1  1  7  0  5  1  0 10  0  6  9  0  3 11  2  1  2 11  0  5  1  1  8
  2  4  6  0  1  2  4  3  0  1  0  6  3  3  0 -1  0  2 -1  2  1  2  0  2
  5  5  0  1  2  0  2  1  9  0  3  2  0  1  4  7  1  4  0  1  7  1  0  2
  0  3  4  1  0  1  5  0  2  3  1 11  7  5]"	175	en	"['nuestros' 'los' 'ojos' 'de' 'los' 'axolotl' 'me' 'decían' 'de' 'la'
 'presencia' 'de' 'una' 'vida' 'diferente' 'de' 'otra' 'manera' 'de'
 'mirar' 'pegando' 'mi' 'cara' 'al' 'vidrio' 'a' 'veces' 'el' 'guardián'
 'tosía' 'inquieto' 'buscaba' 'ver' 'mejor' 'los' 'diminutos' 'puntos'
 'áureos' 'esa' None 'al' 'mundo' None 'lento' 'y' 'remoto' 'de' 'las'
 'criaturas' 'rosadas' 'era' 'inútil' 'inútil' 'con' 'el' 'dedo' 'en' 'el'
 'cristal' 'delante' 'de' 'sus' 'caras' 'no' 'se' 'advertía' 'la' 'menor'
 'reacción' 'los' 'ojos' 'de' 'los' 'seguían' 'ardiendo' 'con' 'su'
 'dulce' 'terrible' 'luz' 'seguían' 'mirándome' 'desde' 'una'
 'profundidad' 'insondable']"
65	10	0	delante	59	3.3660492098	0	7	0.5	cristal delante de sus caras	['nuestros', 'los', 'ojos', 'de', 'los', 'axolotl', 'me', 'decían', 'de', 'la', 'presencia', 'de', 'una', 'vida', 'diferente', 'de', 'otra', 'manera', 'de', 'mirar', 'pegando', 'mi', 'cara', 'al', 'vidrio', 'a', 'veces', 'el', 'guardián', 'tosía', 'inquieto', 'buscaba', 'ver', 'mejor', 'los', 'diminutos', 'puntos', 'áureos', 'esa', 'entrada', 'al', 'mundo', 'infinitamente', 'lento', 'y', 'remoto', 'de', 'las', 'criaturas', 'rosadas', 'era', 'inútil', 'golpear', 'con', 'el', 'dedo', 'en', 'el', 'cristal', 'delante', 'de', 'sus', 'caras', 'no', 'se', 'advertía', 'la', 'menor', 'reacción', 'los', 'ojos', 'de', 'oro', 'seguían', 'ardiendo', 'con', 'su', 'dulce', 'terrible', 'luz', 'seguían', 'mirándome', 'desde', 'una', 'profundidad', 'insondable']	9	3.0	wordskip	-2.5382015025482647	13.461798497451735	1	2.0	"[ 8  1  1  7  0  5  1  0 10  0  6  9  0  3 11  2  1  2 11  0  5  1  1  8
  2  4  6  0  1  2  4  3  0  1  0  6  3  3  0 -1  0  2 -1  2  1  2  0  2
  5  5  0  1  2  0  2  1  9  0  3  2  0  1  4  7  1  4  0  1  7  1  0  2
  0  3  4  1  0  1  5  0  2  3  1 11  7  5]"	175	delante	"['nuestros' 'los' 'ojos' 'de' 'los' 'axolotl' 'me' 'decían' 'de' 'la'
 'presencia' 'de' 'una' 'vida' 'diferente' 'de' 'otra' 'manera' 'de'
 'mirar' 'pegando' 'mi' 'cara' 'al' 'vidrio' 'a' 'veces' 'el' 'guardián'
 'tosía' 'inquieto' 'buscaba' 'ver' 'mejor' 'los' 'diminutos' 'puntos'
 'áureos' 'esa' None 'al' 'mundo' None 'lento' 'y' 'remoto' 'de' 'las'
 'criaturas' 'rosadas' 'era' 'inútil' 'inútil' 'con' 'el' 'dedo' 'en' 'el'
 'cristal' 'delante' 'de' 'sus' 'caras' 'no' 'se' 'advertía' 'la' 'menor'
 'reacción' 'los' 'ojos' 'de' 'los' 'seguían' 'ardiendo' 'con' 'su'
 'dulce' 'terrible' 'luz' 'seguían' 'mirándome' 'desde' 'una'
 'profundidad' 'insondable']"
66	10	0	delante	59	3.3660492098	0	7	0.5	cristal delante de sus caras	['nuestros', 'los', 'ojos', 'de', 'los', 'axolotl', 'me', 'decían', 'de', 'la', 'presencia', 'de', 'una', 'vida', 'diferente', 'de', 'otra', 'manera', 'de', 'mirar', 'pegando', 'mi', 'cara', 'al', 'vidrio', 'a', 'veces', 'el', 'guardián', 'tosía', 'inquieto', 'buscaba', 'ver', 'mejor', 'los', 'diminutos', 'puntos', 'áureos', 'esa', 'entrada', 'al', 'mundo', 'infinitamente', 'lento', 'y', 'remoto', 'de', 'las', 'criaturas', 'rosadas', 'era', 'inútil', 'golpear', 'con', 'el', 'dedo', 'en', 'el', 'cristal', 'delante', 'de', 'sus', 'caras', 'no', 'se', 'advertía', 'la', 'menor', 'reacción', 'los', 'ojos', 'de', 'oro', 'seguían', 'ardiendo', 'con', 'su', 'dulce', 'terrible', 'luz', 'seguían', 'mirándome', 'desde', 'una', 'profundidad', 'insondable']	12	3.5	refixation	1.496196440602335	2.496196440602335	2		"[ 8  1  1  7  0  5  1  0 10  0  6  9  0  3 11  2  1  2 11  0  5  1  1  8
  2  4  6  0  1  2  4  3  0  1  0  6  3  3  0 -1  0  2 -1  2  1  2  0  2
  5  5  0  1  2  0  2  1  9  0  3  2  0  1  4  7  1  4  0  1  7  1  0  2
  0  3  4  1  0  1  5  0  2  3  1 11  7  5]"	200	delante	"['nuestros' 'los' 'ojos' 'de' 'los' 'axolotl' 'me' 'decían' 'de' 'la'
 'presencia' 'de' 'una' 'vida' 'diferente' 'de' 'otra' 'manera' 'de'
 'mirar' 'pegando' 'mi' 'cara' 'al' 'vidrio' 'a' 'veces' 'el' 'guardián'
 'tosía' 'inquieto' 'buscaba' 'ver' 'mejor' 'los' 'diminutos' 'puntos'
 'áureos' 'esa' None 'al' 'mundo' None 'lento' 'y' 'remoto' 'de' 'las'
 'criaturas' 'rosadas' 'era' 'inútil' 'inútil' 'con' 'el' 'dedo' 'en' 'el'
 'cristal' 'delante' 'de' 'sus' 'caras' 'no' 'se' 'advertía' 'la' 'menor'
 'reacción' 'los' 'ojos' 'de' 'los' 'seguían' 'ardiendo' 'con' 'su'
 'dulce' 'terrible' 'luz' 'seguían' 'mirándome' 'desde' 'una'
 'profundidad' 'insondable']"
67	10	0	sus	61	4.7219918768	0	3	0.5	de sus caras no se	['nuestros', 'los', 'ojos', 'de', 'los', 'axolotl', 'me', 'decían', 'de', 'la', 'presencia', 'de', 'una', 'vida', 'diferente', 'de', 'otra', 'manera', 'de', 'mirar', 'pegando', 'mi', 'cara', 'al', 'vidrio', 'a', 'veces', 'el', 'guardián', 'tosía', 'inquieto', 'buscaba', 'ver', 'mejor', 'los', 'diminutos', 'puntos', 'áureos', 'esa', 'entrada', 'al', 'mundo', 'infinitamente', 'lento', 'y', 'remoto', 'de', 'las', 'criaturas', 'rosadas', 'era', 'inútil', 'golpear', 'con', 'el', 'dedo', 'en', 'el', 'cristal', 'delante', 'de', 'sus', 'caras', 'no', 'se', 'advertía', 'la', 'menor', 'reacción', 'los', 'ojos', 'de', 'oro', 'seguían', 'ardiendo', 'con', 'su', 'dulce', 'terrible', 'luz', 'seguían', 'mirándome', 'desde', 'una', 'profundidad', 'insondable']	4	4.0	wordskip	-0.5693344350668135	7.430665564933187	1	1.0	"[ 8  1  1  7  0  5  1  0 10  0  6  9  0  3 11  2  1  2 11  0  5  1  1  8
  2  4  6  0  1  2  4  3  0  1  0  6  3  3  0 -1  0  2 -1  2  1  2  0  2
  5  5  0  1  2  0  2  1  9  0  3  2  0  1  4  7  1  4  0  1  7  1  0  2
  0  3  4  1  0  1  5  0  2  3  1 11  7  5]"	200	sus	"['nuestros' 'los' 'ojos' 'de' 'los' 'axolotl' 'me' 'decían' 'de' 'la'
 'presencia' 'de' 'una' 'vida' 'diferente' 'de' 'otra' 'manera' 'de'
 'mirar' 'pegando' 'mi' 'cara' 'al' 'vidrio' 'a' 'veces' 'el' 'guardián'
 'tosía' 'inquieto' 'buscaba' 'ver' 'mejor' 'los' 'diminutos' 'puntos'
 'áureos' 'esa' None 'al' 'mundo' None 'lento' 'y' 'remoto' 'de' 'las'
 'criaturas' 'rosadas' 'era' 'inútil' 'inútil' 'con' 'el' 'dedo' 'en' 'el'
 'cristal' 'delante' 'de' 'sus' 'caras' 'no' 'se' 'advertía' 'la' 'menor'
 'reacción' 'los' 'ojos' 'de' 'los' 'seguían' 'ardiendo' 'con' 'su'
 'dulce' 'terrible' 'luz' 'seguían' 'mirándome' 'desde' 'una'
 'profundidad' 'insondable']"
68	10	0	caras	62	2.9370161075	0	5	0.5	sus caras no se advertía	['nuestros', 'los', 'ojos', 'de', 'los', 'axolotl', 'me', 'decían', 'de', 'la', 'presencia', 'de', 'una', 'vida', 'diferente', 'de', 'otra', 'manera', 'de', 'mirar', 'pegando', 'mi', 'cara', 'al', 'vidrio', 'a', 'veces', 'el', 'guardián', 'tosía', 'inquieto', 'buscaba', 'ver', 'mejor', 'los', 'diminutos', 'puntos', 'áureos', 'esa', 'entrada', 'al', 'mundo', 'infinitamente', 'lento', 'y', 'remoto', 'de', 'las', 'criaturas', 'rosadas', 'era', 'inútil', 'golpear', 'con', 'el', 'dedo', 'en', 'el', 'cristal', 'delante', 'de', 'sus', 'caras', 'no', 'se', 'advertía', 'la', 'menor', 'reacción', 'los', 'ojos', 'de', 'oro', 'seguían', 'ardiendo', 'con', 'su', 'dulce', 'terrible', 'luz', 'seguían', 'mirándome', 'desde', 'una', 'profundidad', 'insondable']	7	4.5	forward	0.290215123947647	5.290215123947647	0	4.0	"[ 8  1  1  7  0  5  1  0 10  0  6  9  0  3 11  2  1  2 11  0  5  1  1  8
  2  4  6  0  1  2  4  3  0  1  0  6  3  3  0 -1  0  2 -1  2  1  2  0  2
  5  5  0  1  2  0  2  1  9  0  3  2  0  1  4  7  1  4  0  1  7  1  0  2
  0  3  4  1  0  1  5  0  2  3  1 11  7  5]"	350	caras	"['nuestros' 'los' 'ojos' 'de' 'los' 'axolotl' 'me' 'decían' 'de' 'la'
 'presencia' 'de' 'una' 'vida' 'diferente' 'de' 'otra' 'manera' 'de'
 'mirar' 'pegando' 'mi' 'cara' 'al' 'vidrio' 'a' 'veces' 'el' 'guardián'
 'tosía' 'inquieto' 'buscaba' 'ver' 'mejor' 'los' 'diminutos' 'puntos'
 'áureos' 'esa' None 'al' 'mundo' None 'lento' 'y' 'remoto' 'de' 'las'
 'criaturas' 'rosadas' 'era' 'inútil' 'inútil' 'con' 'el' 'dedo' 'en' 'el'
 'cristal' 'delante' 'de' 'sus' 'caras' 'no' 'se' 'advertía' 'la' 'menor'
 'reacción' 'los' 'ojos' 'de' 'los' 'seguían' 'ardiendo' 'con' 'su'
 'dulce' 'terrible' 'luz' 'seguían' 'mirándome' 'desde' 'una'
 'profundidad' 'insondable']"
69	10	0	se	64	5.4646877217	0	2	0.5	no se advertía la menor	['nuestros', 'los', 'ojos', 'de', 'los', 'axolotl', 'me', 'decían', 'de', 'la', 'presencia', 'de', 'una', 'vida', 'diferente', 'de', 'otra', 'manera', 'de', 'mirar', 'pegando', 'mi', 'cara', 'al', 'vidrio', 'a', 'veces', 'el', 'guardián', 'tosía', 'inquieto', 'buscaba', 'ver', 'mejor', 'los', 'diminutos', 'puntos', 'áureos', 'esa', 'entrada', 'al', 'mundo', 'infinitamente', 'lento', 'y', 'remoto', 'de', 'las', 'criaturas', 'rosadas', 'era', 'inútil', 'golpear', 'con', 'el', 'dedo', 'en', 'el', 'cristal', 'delante', 'de', 'sus', 'caras', 'no', 'se', 'advertía', 'la', 'menor', 'reacción', 'los', 'ojos', 'de', 'oro', 'seguían', 'ardiendo', 'con', 'su', 'dulce', 'terrible', 'luz', 'seguían', 'mirándome', 'desde', 'una', 'profundidad', 'insondable']	4	5.0	wordskip	0.08381525250820643	6.083815252508207	1	1.0	"[ 8  1  1  7  0  5  1  0 10  0  6  9  0  3 11  2  1  2 11  0  5  1  1  8
  2  4  6  0  1  2  4  3  0  1  0  6  3  3  0 -1  0  2 -1  2  1  2  0  2
  5  5  0  1  2  0  2  1  9  0  3  2  0  1  4  7  1  4  0  1  7  1  0  2
  0  3  4  1  0  1  5  0  2  3  1 11  7  5]"	175	se	"['nuestros' 'los' 'ojos' 'de' 'los' 'axolotl' 'me' 'decían' 'de' 'la'
 'presencia' 'de' 'una' 'vida' 'diferente' 'de' 'otra' 'manera' 'de'
 'mirar' 'pegando' 'mi' 'cara' 'al' 'vidrio' 'a' 'veces' 'el' 'guardián'
 'tosía' 'inquieto' 'buscaba' 'ver' 'mejor' 'los' 'diminutos' 'puntos'
 'áureos' 'esa' None 'al' 'mundo' None 'lento' 'y' 'remoto' 'de' 'las'
 'criaturas' 'rosadas' 'era' 'inútil' 'inútil' 'con' 'el' 'dedo' 'en' 'el'
 'cristal' 'delante' 'de' 'sus' 'caras' 'no' 'se' 'advertía' 'la' 'menor'
 'reacción' 'los' 'ojos' 'de' 'los' 'seguían' 'ardiendo' 'con' 'su'
 'dulce' 'terrible' 'luz' 'seguían' 'mirándome' 'desde' 'una'
 'profundidad' 'insondable']"
70	10	0	advertía	65	0.0	0	8	0.5	se advertía la menor reacción	['nuestros', 'los', 'ojos', 'de', 'los', 'axolotl', 'me', 'decían', 'de', 'la', 'presencia', 'de', 'una', 'vida', 'diferente', 'de', 'otra', 'manera', 'de', 'mirar', 'pegando', 'mi', 'cara', 'al', 'vidrio', 'a', 'veces', 'el', 'guardián', 'tosía', 'inquieto', 'buscaba', 'ver', 'mejor', 'los', 'diminutos', 'puntos', 'áureos', 'esa', 'entrada', 'al', 'mundo', 'infinitamente', 'lento', 'y', 'remoto', 'de', 'las', 'criaturas', 'rosadas', 'era', 'inútil', 'golpear', 'con', 'el', 'dedo', 'en', 'el', 'cristal', 'delante', 'de', 'sus', 'caras', 'no', 'se', 'advertía', 'la', 'menor', 'reacción', 'los', 'ojos', 'de', 'oro', 'seguían', 'ardiendo', 'con', 'su', 'dulce', 'terrible', 'luz', 'seguían', 'mirándome', 'desde', 'una', 'profundidad', 'insondable']	7	5.0	forward	0.7027546411706982	5.702754641170698	0	4.0	"[ 8  1  1  7  0  5  1  0 10  0  6  9  0  3 11  2  1  2 11  0  5  1  1  8
  2  4  6  0  1  2  4  3  0  1  0  6  3  3  0 -1  0  2 -1  2  1  2  0  2
  5  5  0  1  2  0  2  1  9  0  3  2  0  1  4  7  1  4  0  1  7  1  0  2
  0  3  4  1  0  1  5  0  2  3  1 11  7  5]"	250	advertía	"['nuestros' 'los' 'ojos' 'de' 'los' 'axolotl' 'me' 'decían' 'de' 'la'
 'presencia' 'de' 'una' 'vida' 'diferente' 'de' 'otra' 'manera' 'de'
 'mirar' 'pegando' 'mi' 'cara' 'al' 'vidrio' 'a' 'veces' 'el' 'guardián'
 'tosía' 'inquieto' 'buscaba' 'ver' 'mejor' 'los' 'diminutos' 'puntos'
 'áureos' 'esa' None 'al' 'mundo' None 'lento' 'y' 'remoto' 'de' 'las'
 'criaturas' 'rosadas' 'era' 'inútil' 'inútil' 'con' 'el' 'dedo' 'en' 'el'
 'cristal' 'delante' 'de' 'sus' 'caras' 'no' 'se' 'advertía' 'la' 'menor'
 'reacción' 'los' 'ojos' 'de' 'los' 'seguían' 'ardiendo' 'con' 'su'
 'dulce' 'terrible' 'luz' 'seguían' 'mirándome' 'desde' 'una'
 'profundidad' 'insondable']"
